problem type,benchmark set,filename,number of orders,capacity,random seed,policy,opt?,UB,LB,time [s]
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O90_C75\68s-90-75-9.txt,90,75,9,optimal,False,8.992,5620.47,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O90_C75\68s-90-75-9.txt,90,75,9,largest_gap,False,11.122,939.717,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O90_C75\68s-90-75-9.txt,90,75,9,traversal,False,9.294,9119.8,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C30\53l-100-30-0.txt,100,30,0,optimal,True,16.821,16821.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C30\53l-100-30-0.txt,100,30,0,largest_gap,True,17.765,17765.0,65.79
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C30\53l-100-30-0.txt,100,30,0,traversal,True,20.16,20160.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C30\53l-100-30-1.txt,100,30,1,optimal,False,13.953,13911.8,7.004
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C30\53l-100-30-1.txt,100,30,1,largest_gap,False,14.741,14733.1,1.717
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C30\53l-100-30-1.txt,100,30,1,traversal,True,16.401,16400.5,1.8
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C30\53l-100-30-2.txt,100,30,2,optimal,True,16.569,16569.0,67.105
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C30\53l-100-30-2.txt,100,30,2,largest_gap,True,17.452,17452.0,1.389
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C30\53l-100-30-2.txt,100,30,2,traversal,True,20.408,20408.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C30\53l-100-30-3.txt,100,30,3,optimal,False,15.622,15602.0,1.869
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C30\53l-100-30-3.txt,100,30,3,largest_gap,True,16.528,16528.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C30\53l-100-30-3.txt,100,30,3,traversal,True,18.202,18202.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C30\53l-100-30-4.txt,100,30,4,optimal,False,14.425,14419.2,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C30\53l-100-30-4.txt,100,30,4,largest_gap,False,15.376,15366.3,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C30\53l-100-30-4.txt,100,30,4,traversal,False,17.385,17381.5,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C30\53l-100-30-5.txt,100,30,5,optimal,True,18.248,18248.0,883.088
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C30\53l-100-30-5.txt,100,30,5,largest_gap,True,19.243,19243.0,594.126
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C30\53l-100-30-5.txt,100,30,5,traversal,True,21.913,21913.0,580.677
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C30\53l-100-30-6.txt,100,30,6,optimal,True,15.803,15803.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C30\53l-100-30-6.txt,100,30,6,largest_gap,True,16.814,16814.0,392.084
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C30\53l-100-30-6.txt,100,30,6,traversal,True,19.113,19113.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C30\53l-100-30-7.txt,100,30,7,optimal,False,15.626,15575.5,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C30\53l-100-30-7.txt,100,30,7,largest_gap,False,16.441,16423.6,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C30\53l-100-30-7.txt,100,30,7,traversal,True,18.418,18418.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C30\53l-100-30-8.txt,100,30,8,optimal,False,15.115,15114.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C30\53l-100-30-8.txt,100,30,8,largest_gap,False,15.882,15872.3,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C30\53l-100-30-8.txt,100,30,8,traversal,True,17.873,17873.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C30\53l-100-30-9.txt,100,30,9,optimal,False,16.417,16408.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C30\53l-100-30-9.txt,100,30,9,largest_gap,False,17.309,17306.4,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C30\53l-100-30-9.txt,100,30,9,traversal,True,19.887,19886.8,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C45\54l-100-45-0.txt,100,45,0,optimal,False,10.661,9546.64,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C45\54l-100-45-0.txt,100,45,0,largest_gap,False,11.438,11073.8,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C45\54l-100-45-0.txt,100,45,0,traversal,False,11.951,11893.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C45\54l-100-45-1.txt,100,45,1,optimal,False,10.646,9944.14,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C45\54l-100-45-1.txt,100,45,1,largest_gap,False,11.561,10561.4,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C45\54l-100-45-1.txt,100,45,1,traversal,False,11.821,11797.8,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C45\54l-100-45-2.txt,100,45,2,optimal,False,11.371,9796.69,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C45\54l-100-45-2.txt,100,45,2,largest_gap,False,12.281,11763.2,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C45\54l-100-45-2.txt,100,45,2,traversal,False,12.89,12875.1,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C45\54l-100-45-3.txt,100,45,3,optimal,False,11.026,9407.95,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C45\54l-100-45-3.txt,100,45,3,largest_gap,False,11.844,11319.5,1037.61
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C45\54l-100-45-3.txt,100,45,3,traversal,False,12.064,12055.3,681.844
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C45\54l-100-45-4.txt,100,45,4,optimal,False,11.33,9552.76,17.94
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C45\54l-100-45-4.txt,100,45,4,largest_gap,False,12.146,11032.5,2.055
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C45\54l-100-45-4.txt,100,45,4,traversal,False,12.796,12782.6,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C45\54l-100-45-5.txt,100,45,5,optimal,False,10.641,9325.05,5.166
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C45\54l-100-45-5.txt,100,45,5,largest_gap,False,11.407,11280.5,115.371
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C45\54l-100-45-5.txt,100,45,5,traversal,False,12.094,12082.4,44.878
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C45\54l-100-45-6.txt,100,45,6,optimal,False,11.73,10059.1,9.941
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C45\54l-100-45-6.txt,100,45,6,largest_gap,False,12.633,11093.1,51.277
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C45\54l-100-45-6.txt,100,45,6,traversal,False,12.925,12920.8,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C45\54l-100-45-7.txt,100,45,7,optimal,False,11.189,9497.6,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C45\54l-100-45-7.txt,100,45,7,largest_gap,False,11.877,11734.6,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C45\54l-100-45-7.txt,100,45,7,traversal,False,12.479,12474.8,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C45\54l-100-45-8.txt,100,45,8,optimal,False,11.434,9355.27,1182.8
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C45\54l-100-45-8.txt,100,45,8,largest_gap,False,12.222,11315.9,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C45\54l-100-45-8.txt,100,45,8,traversal,False,12.767,12673.2,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C45\54l-100-45-9.txt,100,45,9,optimal,False,11.609,11162.8,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C45\54l-100-45-9.txt,100,45,9,largest_gap,False,12.402,11893.3,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C45\54l-100-45-9.txt,100,45,9,traversal,False,12.953,12938.9,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C60\55l-100-60-0.txt,100,60,0,optimal,False,10.104,8163.68,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C60\55l-100-60-0.txt,100,60,0,largest_gap,False,10.778,8516.78,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C60\55l-100-60-0.txt,100,60,0,traversal,False,10.376,10354.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C60\55l-100-60-1.txt,100,60,1,optimal,False,9.221,7169.91,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C60\55l-100-60-1.txt,100,60,1,largest_gap,False,9.984,8184.33,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C60\55l-100-60-1.txt,100,60,1,traversal,False,9.868,9658.62,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C60\55l-100-60-2.txt,100,60,2,optimal,False,8.865,6675.79,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C60\55l-100-60-2.txt,100,60,2,largest_gap,False,9.71,7302.67,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C60\55l-100-60-2.txt,100,60,2,traversal,False,9.59,9292.96,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C60\55l-100-60-3.txt,100,60,3,optimal,False,9.544,7142.98,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C60\55l-100-60-3.txt,100,60,3,largest_gap,False,10.608,8287.81,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C60\55l-100-60-3.txt,100,60,3,traversal,False,10.201,9913.87,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C60\55l-100-60-4.txt,100,60,4,optimal,False,8.829,7482.03,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C60\55l-100-60-4.txt,100,60,4,largest_gap,False,10.046,7782.81,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C60\55l-100-60-4.txt,100,60,4,traversal,False,9.493,9212.93,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C60\55l-100-60-5.txt,100,60,5,optimal,False,8.667,7255.07,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C60\55l-100-60-5.txt,100,60,5,largest_gap,False,9.405,8170.59,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C60\55l-100-60-5.txt,100,60,5,traversal,False,9.061,8963.13,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C60\55l-100-60-6.txt,100,60,6,optimal,False,8.257,5510.3,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C60\55l-100-60-6.txt,100,60,6,largest_gap,False,8.994,6929.26,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C60\55l-100-60-6.txt,100,60,6,traversal,False,8.628,8496.22,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C60\55l-100-60-7.txt,100,60,7,optimal,False,9.209,7233.18,12.568
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C60\55l-100-60-7.txt,100,60,7,largest_gap,False,9.963,7700.16,25.113
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C60\55l-100-60-7.txt,100,60,7,traversal,False,9.457,9295.2,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C60\55l-100-60-8.txt,100,60,8,optimal,False,8.223,6070.07,64.381
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C60\55l-100-60-8.txt,100,60,8,largest_gap,False,9.041,7617.12,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C60\55l-100-60-8.txt,100,60,8,traversal,False,9.17,8822.67,216.304
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C60\55l-100-60-9.txt,100,60,9,optimal,False,8.505,6332.29,80.771
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C60\55l-100-60-9.txt,100,60,9,largest_gap,False,9.384,7652.83,6.17
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C60\55l-100-60-9.txt,100,60,9,traversal,False,9.194,8820.12,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C75\56l-100-75-0.txt,100,75,0,optimal,False,7.301,4589.96,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C75\56l-100-75-0.txt,100,75,0,largest_gap,False,8.01,5884.51,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C75\56l-100-75-0.txt,100,75,0,traversal,False,7.627,7280.59,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C75\56l-100-75-1.txt,100,75,1,optimal,False,7.014,4237.15,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C75\56l-100-75-1.txt,100,75,1,largest_gap,False,7.864,5379.46,1460.67
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C75\56l-100-75-1.txt,100,75,1,traversal,False,7.081,6963.84,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C75\56l-100-75-2.txt,100,75,2,optimal,False,7.468,4294.38,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C75\56l-100-75-2.txt,100,75,2,largest_gap,False,8.442,5718.48,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C75\56l-100-75-2.txt,100,75,2,traversal,False,7.6,7476.92,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C75\56l-100-75-3.txt,100,75,3,optimal,False,7.26,4628.4,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C75\56l-100-75-3.txt,100,75,3,largest_gap,False,8.008,4481.26,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C75\56l-100-75-3.txt,100,75,3,traversal,False,7.38,7188.39,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C75\56l-100-75-4.txt,100,75,4,optimal,False,6.789,3637.37,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C75\56l-100-75-4.txt,100,75,4,largest_gap,False,7.514,4534.55,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C75\56l-100-75-4.txt,100,75,4,traversal,False,7.241,6823.15,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C75\56l-100-75-5.txt,100,75,5,optimal,False,8.145,4633.75,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C75\56l-100-75-5.txt,100,75,5,largest_gap,False,8.78,4983.8,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C75\56l-100-75-5.txt,100,75,5,traversal,False,8.296,7898.83,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C75\56l-100-75-6.txt,100,75,6,optimal,False,7.204,4973.55,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C75\56l-100-75-6.txt,100,75,6,largest_gap,False,7.555,5612.44,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C75\56l-100-75-6.txt,100,75,6,traversal,False,7.416,7214.39,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C75\56l-100-75-7.txt,100,75,7,optimal,False,7.298,3838.6,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C75\56l-100-75-7.txt,100,75,7,largest_gap,False,7.894,4811.49,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C75\56l-100-75-7.txt,100,75,7,traversal,False,7.36,7019.48,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C75\56l-100-75-8.txt,100,75,8,optimal,False,7.417,4389.52,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C75\56l-100-75-8.txt,100,75,8,largest_gap,False,8.118,5439.36,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C75\56l-100-75-8.txt,100,75,8,traversal,False,7.852,7493.64,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C75\56l-100-75-9.txt,100,75,9,optimal,False,7.294,4636.02,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C75\56l-100-75-9.txt,100,75,9,largest_gap,False,7.996,5117.98,3600.0
OrderBatching,HENN,Instances_class-based\Instances_Largest_Gap\LG_O100_C75\56l-100-75-9.txt,100,75,9,traversal,False,7.373,7129.5,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C30\69s-100-30-0.txt,100,30,0,optimal,False,15.039,15033.0,126.059
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C30\69s-100-30-0.txt,100,30,0,largest_gap,False,15.858,15857.2,2.565
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C30\69s-100-30-0.txt,100,30,0,traversal,True,18.013,18012.6,2.867
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C30\69s-100-30-1.txt,100,30,1,optimal,True,18.165,18165.0,2.893
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C30\69s-100-30-1.txt,100,30,1,largest_gap,True,19.166,19166.0,2.936
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C30\69s-100-30-1.txt,100,30,1,traversal,True,21.701,21701.0,178.48
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C30\69s-100-30-2.txt,100,30,2,optimal,True,16.421,16421.0,74.999
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C30\69s-100-30-2.txt,100,30,2,largest_gap,True,17.312,17312.0,21.391
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C30\69s-100-30-2.txt,100,30,2,traversal,True,19.143,19143.0,88.397
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C30\69s-100-30-3.txt,100,30,3,optimal,True,15.753,15753.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C30\69s-100-30-3.txt,100,30,3,largest_gap,True,16.558,16558.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C30\69s-100-30-3.txt,100,30,3,traversal,True,18.65,18650.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C30\69s-100-30-4.txt,100,30,4,optimal,True,18.571,18571.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C30\69s-100-30-4.txt,100,30,4,largest_gap,True,19.671,19671.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C30\69s-100-30-4.txt,100,30,4,traversal,True,22.278,22278.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C30\69s-100-30-5.txt,100,30,5,optimal,False,16.62,16559.5,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C30\69s-100-30-5.txt,100,30,5,largest_gap,True,17.458,17458.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C30\69s-100-30-5.txt,100,30,5,traversal,True,19.51,19510.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C30\69s-100-30-6.txt,100,30,6,optimal,True,16.14,16140.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C30\69s-100-30-6.txt,100,30,6,largest_gap,True,16.961,16961.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C30\69s-100-30-6.txt,100,30,6,traversal,True,19.123,19123.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C30\69s-100-30-7.txt,100,30,7,optimal,True,16.315,16315.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C30\69s-100-30-7.txt,100,30,7,largest_gap,True,17.191,17191.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C30\69s-100-30-7.txt,100,30,7,traversal,True,19.574,19574.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C30\69s-100-30-8.txt,100,30,8,optimal,True,16.357,16357.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C30\69s-100-30-8.txt,100,30,8,largest_gap,True,17.117,17117.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C30\69s-100-30-8.txt,100,30,8,traversal,False,19.279,19272.4,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C30\69s-100-30-9.txt,100,30,9,optimal,True,14.914,14914.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C30\69s-100-30-9.txt,100,30,9,largest_gap,True,15.703,15703.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C30\69s-100-30-9.txt,100,30,9,traversal,True,17.531,17531.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C45\70s-100-45-0.txt,100,45,0,optimal,False,10.172,9163.99,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C45\70s-100-45-0.txt,100,45,0,largest_gap,False,10.792,10550.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C45\70s-100-45-0.txt,100,45,0,traversal,False,11.437,11427.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C45\70s-100-45-1.txt,100,45,1,optimal,False,11.591,10496.9,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C45\70s-100-45-1.txt,100,45,1,largest_gap,False,12.43,11771.3,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C45\70s-100-45-1.txt,100,45,1,traversal,False,12.916,12902.7,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C45\70s-100-45-2.txt,100,45,2,optimal,False,11.297,9739.21,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C45\70s-100-45-2.txt,100,45,2,largest_gap,False,12.002,11258.4,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C45\70s-100-45-2.txt,100,45,2,traversal,False,12.571,12550.0,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C45\70s-100-45-3.txt,100,45,3,optimal,False,11.847,9984.08,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C45\70s-100-45-3.txt,100,45,3,largest_gap,False,12.742,12600.7,0.761
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C45\70s-100-45-3.txt,100,45,3,traversal,False,13.25,13241.0,0.642
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C45\70s-100-45-4.txt,100,45,4,optimal,False,10.761,10162.9,0.434
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C45\70s-100-45-4.txt,100,45,4,largest_gap,False,11.459,11045.7,0.782
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C45\70s-100-45-4.txt,100,45,4,traversal,False,11.917,11901.9,1.293
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C45\70s-100-45-5.txt,100,45,5,optimal,False,10.72,10087.4,0.514
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C45\70s-100-45-5.txt,100,45,5,largest_gap,False,11.377,10613.5,1.744
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C45\70s-100-45-5.txt,100,45,5,traversal,False,11.943,11883.9,0.69
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C45\70s-100-45-6.txt,100,45,6,optimal,False,11.165,9743.56,120.297
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C45\70s-100-45-6.txt,100,45,6,largest_gap,False,11.943,11883.4,2.017
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C45\70s-100-45-6.txt,100,45,6,traversal,True,12.275,12274.6,25.794
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C45\70s-100-45-7.txt,100,45,7,optimal,False,10.597,9680.24,3600.0
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C45\70s-100-45-7.txt,100,45,7,largest_gap,False,11.134,10172.0,1.677
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C45\70s-100-45-7.txt,100,45,7,traversal,False,11.512,11492.1,55.519
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C45\70s-100-45-8.txt,100,45,8,optimal,False,11.155,9174.43,11.908
OrderBatching,HENN,Instances_class-based\Instances_S-Shape\SS_O100_C45\70s-100-45-8.txt,100,45,8,largest_gap,False,11.928,11601.2,5.116
