problem type,benchmark set,filename,number of orders,capacity,random seed,policy,opt?,UB,LB,time [s]
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_80_24_6.txt,80.0,24.0,7.0,traversal,False,2.218,2213.42,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_80_24_6.txt,80.0,24.0,7.0,composite,False,1.993,1989.46,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_80_24_7.txt,80.0,24.0,8.0,optimal,False,2.246,2215.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_80_24_7.txt,80.0,24.0,8.0,largest_gap,False,2.332,2319.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_80_24_7.txt,80.0,24.0,8.0,midpoint,False,2.393,2388.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_80_24_7.txt,80.0,24.0,8.0,return,False,3.031,3026.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_80_24_7.txt,80.0,24.0,8.0,traversal,False,2.491,2479.65,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_80_24_7.txt,80.0,24.0,8.0,composite,False,2.255,2238.5,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_80_24_8.txt,80.0,24.0,9.0,optimal,False,1.932,1873.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_80_24_8.txt,80.0,24.0,9.0,largest_gap,False,1.994,1988.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_80_24_8.txt,80.0,24.0,9.0,midpoint,False,2.092,2085.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_80_24_8.txt,80.0,24.0,9.0,return,False,2.53,2526.69,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_80_24_8.txt,80.0,24.0,9.0,traversal,False,2.081,2074.32,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_80_24_8.txt,80.0,24.0,9.0,composite,False,1.907,1885.05,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_80_24_9.txt,80.0,24.0,10.0,optimal,False,2.183,2096.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_80_24_9.txt,80.0,24.0,10.0,largest_gap,False,2.202,2200.32,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_80_24_9.txt,80.0,24.0,10.0,midpoint,False,2.27,2269.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_80_24_9.txt,80.0,24.0,10.0,return,False,2.805,2802.33,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_80_24_9.txt,80.0,24.0,10.0,traversal,True,2.345,2344.72,2048.15
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_80_24_9.txt,80.0,24.0,10.0,composite,False,2.156,2123.29,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_0.txt,90.0,24.0,1.0,optimal,False,2.445,2364.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_0.txt,90.0,24.0,1.0,largest_gap,False,2.501,2493.86,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_0.txt,90.0,24.0,1.0,midpoint,False,2.587,2581.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_0.txt,90.0,24.0,1.0,return,False,3.222,3220.05,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_0.txt,90.0,24.0,1.0,traversal,True,2.611,2611.0,2776.28
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_0.txt,90.0,24.0,1.0,composite,False,2.441,2386.28,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_1.txt,90.0,24.0,2.0,optimal,False,2.279,2252.94,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_1.txt,90.0,24.0,2.0,largest_gap,False,2.376,2346.12,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_1.txt,90.0,24.0,2.0,midpoint,False,2.458,2432.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_1.txt,90.0,24.0,2.0,return,False,3.079,3059.04,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_1.txt,90.0,24.0,2.0,traversal,False,2.556,2529.65,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_1.txt,90.0,24.0,2.0,composite,False,2.305,2271.16,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_2.txt,90.0,24.0,3.0,optimal,False,2.378,2365.39,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_2.txt,90.0,24.0,3.0,largest_gap,False,2.514,2504.73,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_2.txt,90.0,24.0,3.0,midpoint,False,2.576,2573.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_2.txt,90.0,24.0,3.0,return,False,3.288,3276.4,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_2.txt,90.0,24.0,3.0,traversal,True,2.67,2670.31,2839.31
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_2.txt,90.0,24.0,3.0,composite,False,2.397,2378.19,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_3.txt,90.0,24.0,4.0,optimal,False,2.461,2369.4,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_3.txt,90.0,24.0,4.0,largest_gap,False,2.489,2483.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_3.txt,90.0,24.0,4.0,midpoint,False,2.572,2564.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_3.txt,90.0,24.0,4.0,return,False,3.296,3293.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_3.txt,90.0,24.0,4.0,traversal,False,2.673,2669.13,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_3.txt,90.0,24.0,4.0,composite,False,2.395,2384.81,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_4.txt,90.0,24.0,5.0,optimal,False,2.21,2184.12,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_4.txt,90.0,24.0,5.0,largest_gap,False,2.33,2315.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_4.txt,90.0,24.0,5.0,midpoint,False,2.443,2389.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_4.txt,90.0,24.0,5.0,return,False,3.055,3019.88,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_4.txt,90.0,24.0,5.0,traversal,False,2.484,2472.56,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_4.txt,90.0,24.0,5.0,composite,False,2.235,2204.94,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_5.txt,90.0,24.0,6.0,optimal,False,2.367,2291.95,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_5.txt,90.0,24.0,6.0,largest_gap,False,2.413,2404.24,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_5.txt,90.0,24.0,6.0,midpoint,False,2.506,2496.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_5.txt,90.0,24.0,6.0,return,True,3.09,3090.39,3088.26
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_5.txt,90.0,24.0,6.0,traversal,False,2.551,2543.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_5.txt,90.0,24.0,6.0,composite,False,2.32,2311.71,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_6.txt,90.0,24.0,7.0,optimal,False,2.482,2437.21,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_6.txt,90.0,24.0,7.0,largest_gap,False,2.588,2586.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_6.txt,90.0,24.0,7.0,midpoint,False,2.678,2671.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_6.txt,90.0,24.0,7.0,return,False,3.28,3262.9,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_6.txt,90.0,24.0,7.0,traversal,False,2.716,2710.13,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_6.txt,90.0,24.0,7.0,composite,False,2.464,2444.73,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_7.txt,90.0,24.0,8.0,optimal,False,2.349,2306.08,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_7.txt,90.0,24.0,8.0,largest_gap,False,2.466,2427.46,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_7.txt,90.0,24.0,8.0,midpoint,False,2.536,2507.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_7.txt,90.0,24.0,8.0,return,False,3.096,3049.2,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_7.txt,90.0,24.0,8.0,traversal,False,2.578,2546.57,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_7.txt,90.0,24.0,8.0,composite,False,2.367,2321.2,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_8.txt,90.0,24.0,9.0,optimal,False,2.436,2396.52,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_8.txt,90.0,24.0,9.0,largest_gap,False,2.512,2506.18,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_8.txt,90.0,24.0,9.0,midpoint,False,2.576,2567.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_8.txt,90.0,24.0,9.0,return,False,3.258,3243.82,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_8.txt,90.0,24.0,9.0,traversal,False,2.682,2676.16,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_8.txt,90.0,24.0,9.0,composite,False,2.43,2416.74,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_9.txt,90.0,24.0,10.0,optimal,False,2.445,2367.49,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_9.txt,90.0,24.0,10.0,largest_gap,False,2.52,2518.84,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_9.txt,90.0,24.0,10.0,midpoint,False,2.619,2609.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_9.txt,90.0,24.0,10.0,return,False,3.137,3132.74,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_9.txt,90.0,24.0,10.0,traversal,False,2.634,2633.41,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_90_24_9.txt,90.0,24.0,10.0,composite,False,2.384,2376.59,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_0.txt,100.0,24.0,1.0,optimal,False,2.909,2817.66,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_0.txt,100.0,24.0,1.0,largest_gap,False,3.014,3000.37,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_0.txt,100.0,24.0,1.0,midpoint,False,3.104,3093.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_0.txt,100.0,24.0,1.0,return,False,3.799,3792.85,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_0.txt,100.0,24.0,1.0,traversal,False,3.119,3119.05,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_0.txt,100.0,24.0,1.0,composite,False,2.845,2836.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_1.txt,100.0,24.0,2.0,optimal,False,2.742,2669.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_1.txt,100.0,24.0,2.0,largest_gap,False,2.825,2809.44,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_1.txt,100.0,24.0,2.0,midpoint,False,2.933,2924.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_1.txt,100.0,24.0,2.0,return,False,3.682,3669.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_1.txt,100.0,24.0,2.0,traversal,False,3.087,3004.19,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_1.txt,100.0,24.0,2.0,composite,False,2.762,2685.18,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_2.txt,100.0,24.0,3.0,optimal,False,2.661,2614.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_2.txt,100.0,24.0,3.0,largest_gap,False,2.77,2763.8,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_2.txt,100.0,24.0,3.0,midpoint,False,2.895,2877.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_2.txt,100.0,24.0,3.0,return,False,3.584,3568.73,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_2.txt,100.0,24.0,3.0,traversal,False,2.925,2916.66,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_2.txt,100.0,24.0,3.0,composite,False,2.642,2627.23,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_3.txt,100.0,24.0,4.0,optimal,False,2.725,2547.45,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_3.txt,100.0,24.0,4.0,largest_gap,False,2.688,2677.85,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_3.txt,100.0,24.0,4.0,midpoint,False,2.845,2771.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_3.txt,100.0,24.0,4.0,return,False,3.5,3494.03,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_3.txt,100.0,24.0,4.0,traversal,False,2.84,2831.36,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_3.txt,100.0,24.0,4.0,composite,False,2.636,2561.2,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_4.txt,100.0,24.0,5.0,optimal,False,2.693,2630.05,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_4.txt,100.0,24.0,5.0,largest_gap,False,2.798,2789.34,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_4.txt,100.0,24.0,5.0,midpoint,False,2.904,2877.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_4.txt,100.0,24.0,5.0,return,False,3.616,3583.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_4.txt,100.0,24.0,5.0,traversal,False,2.934,2928.12,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_4.txt,100.0,24.0,5.0,composite,False,2.702,2649.17,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_5.txt,100.0,24.0,6.0,optimal,False,2.493,2470.83,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_5.txt,100.0,24.0,6.0,largest_gap,False,2.622,2599.36,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_5.txt,100.0,24.0,6.0,midpoint,False,2.704,2686.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_5.txt,100.0,24.0,6.0,return,False,3.338,3329.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_5.txt,100.0,24.0,6.0,traversal,False,2.786,2765.13,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_5.txt,100.0,24.0,6.0,composite,False,2.532,2486.49,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_6.txt,100.0,24.0,7.0,optimal,False,2.732,2502.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_6.txt,100.0,24.0,7.0,largest_gap,False,2.759,2744.34,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_6.txt,100.0,24.0,7.0,midpoint,False,2.88,2815.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_6.txt,100.0,24.0,7.0,return,False,3.426,3420.82,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_6.txt,100.0,24.0,7.0,traversal,False,2.84,2830.46,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_6.txt,100.0,24.0,7.0,composite,False,2.668,2586.67,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_7.txt,100.0,24.0,8.0,optimal,False,2.578,2468.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_7.txt,100.0,24.0,8.0,largest_gap,False,2.616,2603.17,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_7.txt,100.0,24.0,8.0,midpoint,False,2.714,2697.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_7.txt,100.0,24.0,8.0,return,False,3.319,3286.5,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_7.txt,100.0,24.0,8.0,traversal,False,2.83,2785.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_7.txt,100.0,24.0,8.0,composite,False,2.563,2492.89,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_8.txt,100.0,24.0,9.0,optimal,False,2.672,2591.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_8.txt,100.0,24.0,9.0,largest_gap,False,2.787,2733.25,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_8.txt,100.0,24.0,9.0,midpoint,False,2.849,2837.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_8.txt,100.0,24.0,9.0,return,False,3.582,3578.93,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_8.txt,100.0,24.0,9.0,traversal,False,2.887,2880.08,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_8.txt,100.0,24.0,9.0,composite,False,2.692,2602.05,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_9.txt,100.0,24.0,10.0,optimal,False,2.706,2581.21,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_9.txt,100.0,24.0,10.0,largest_gap,False,2.699,2686.24,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_9.txt,100.0,24.0,10.0,midpoint,False,2.822,2779.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_9.txt,100.0,24.0,10.0,return,False,3.632,3593.49,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_9.txt,100.0,24.0,10.0,traversal,False,2.903,2888.85,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_100_24_9.txt,100.0,24.0,10.0,composite,False,2.64,2599.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_20_36_0.txt,20.0,36.0,1.0,optimal,True,482.0,481.92,1497.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_20_36_0.txt,20.0,36.0,1.0,largest_gap,True,513.0,513.0,29.214
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_20_36_0.txt,20.0,36.0,1.0,midpoint,True,549.0,549.0,96.323
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_20_36_0.txt,20.0,36.0,1.0,return,True,665.0,664.74,108.199
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_20_36_0.txt,20.0,36.0,1.0,traversal,True,528.0,527.9,362.407
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_20_36_0.txt,20.0,36.0,1.0,composite,True,488.0,488.0,1535.68
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_20_36_1.txt,20.0,36.0,2.0,optimal,True,491.0,491.13,2230.6
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_20_36_1.txt,20.0,36.0,2.0,largest_gap,True,523.0,523.0,520.507
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_20_36_1.txt,20.0,36.0,2.0,midpoint,True,545.0,545.0,242.983
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_20_36_1.txt,20.0,36.0,2.0,return,True,672.0,671.9,95.808
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_20_36_1.txt,20.0,36.0,2.0,traversal,True,541.0,541.16,523.843
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_20_36_1.txt,20.0,36.0,2.0,composite,True,496.0,496.0,869.569
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_20_36_2.txt,20.0,36.0,3.0,optimal,True,493.0,492.8,217.326
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_20_36_2.txt,20.0,36.0,3.0,largest_gap,True,530.0,530.0,89.233
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_20_36_2.txt,20.0,36.0,3.0,midpoint,True,562.0,562.0,15.47
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_20_36_2.txt,20.0,36.0,3.0,return,True,679.0,678.8,73.436
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_20_36_2.txt,20.0,36.0,3.0,traversal,True,541.0,540.72,204.814
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_20_36_2.txt,20.0,36.0,3.0,composite,True,502.0,502.0,569.429
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_20_36_3.txt,20.0,36.0,4.0,optimal,False,470.0,445.77,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_20_36_3.txt,20.0,36.0,4.0,largest_gap,True,482.0,482.0,2191.26
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_20_36_3.txt,20.0,36.0,4.0,midpoint,False,512.0,509.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_20_36_3.txt,20.0,36.0,4.0,return,False,653.0,644.55,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_20_36_3.txt,20.0,36.0,4.0,traversal,False,520.0,506.43,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_20_36_3.txt,20.0,36.0,4.0,composite,False,474.0,459.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_20_36_4.txt,20.0,36.0,5.0,optimal,True,451.0,451.0,2607.44
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_20_36_4.txt,20.0,36.0,5.0,largest_gap,True,499.0,499.0,960.905
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_20_36_4.txt,20.0,36.0,5.0,midpoint,True,531.0,531.0,580.39
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_20_36_4.txt,20.0,36.0,5.0,return,True,592.0,592.4,459.54
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_20_36_4.txt,20.0,36.0,5.0,traversal,True,491.0,491.13,1257.08
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_20_36_4.txt,20.0,36.0,5.0,composite,True,452.0,452.0,1732.59
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_20_36_5.txt,20.0,36.0,6.0,optimal,True,369.0,368.75,543.302
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_20_36_5.txt,20.0,36.0,6.0,largest_gap,True,402.0,402.0,179.842
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_20_36_5.txt,20.0,36.0,6.0,midpoint,True,423.0,422.8,86.031
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_20_36_5.txt,20.0,36.0,6.0,return,True,493.0,492.8,26.223
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_20_36_5.txt,20.0,36.0,6.0,traversal,True,392.0,392.0,315.322
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_20_36_5.txt,20.0,36.0,6.0,composite,True,369.0,369.0,206.519
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_20_36_6.txt,20.0,36.0,7.0,optimal,True,442.0,442.0,303.663
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_20_36_6.txt,20.0,36.0,7.0,largest_gap,True,467.0,467.0,147.709
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_20_36_6.txt,20.0,36.0,7.0,midpoint,True,484.0,484.0,109.407
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_20_36_6.txt,20.0,36.0,7.0,return,True,614.0,613.52,375.481
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_20_36_6.txt,20.0,36.0,7.0,traversal,True,490.0,490.32,226.204
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_20_36_6.txt,20.0,36.0,7.0,composite,True,450.0,450.0,726.045
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_20_36_7.txt,20.0,36.0,8.0,optimal,False,460.0,430.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_20_36_7.txt,20.0,36.0,8.0,largest_gap,False,485.0,458.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_20_36_7.txt,20.0,36.0,8.0,midpoint,False,493.0,476.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_20_36_7.txt,20.0,36.0,8.0,return,False,671.0,656.51,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_20_36_7.txt,20.0,36.0,8.0,traversal,False,503.0,483.78,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_20_36_7.txt,20.0,36.0,8.0,composite,False,467.0,439.0,3600.0
OrderBatching,MUTER_ONCAN,instances\Muter_Oncan\ins_20_36_8.txt,20.0,36.0,9.0,optimal,True,494.0,494.0,83.444
